                               * minimum inverter
                               DC transfer characteristic  Mon Aug 21 19:11:33  2023
--------------------------------------------------------------------------------
Index   v-sweep         deriv(v(dutout) v(dutout)       
--------------------------------------------------------------------------------
95	9.500000e-01	-1.21947e+00	1.313098e-01	
96	9.600000e-01	-1.07833e+00	1.199043e-01	
97	9.700000e-01	-9.65538e-01	1.097432e-01	
98	9.800000e-01	-8.72836e-01	1.005935e-01	
99	9.900000e-01	-7.94902e-01	9.228650e-02	
100	1.000000e+00	-7.28182e-01	8.469549e-02	
101	1.010000e+00	-6.70198e-01	7.772285e-02	
102	1.020000e+00	-6.19156e-01	7.129154e-02	
103	1.030000e+00	-5.73720e-01	6.533973e-02	
104	1.040000e+00	-5.32868e-01	5.981714e-02	
105	1.050000e+00	-4.95801e-01	5.468238e-02	
106	1.060000e+00	-4.61886e-01	4.990111e-02	
107	1.070000e+00	-4.30611e-01	4.544465e-02	
108	1.080000e+00	-4.01558e-01	4.128889e-02	
109	1.090000e+00	-3.74383e-01	3.741350e-02	
110	1.100000e+00	-3.48803e-01	3.380124e-02	
111	1.110000e+00	-3.24583e-01	3.043744e-02	
112	1.120000e+00	-3.01531e-01	2.730957e-02	

Index   v-sweep         deriv(v(dutout) v(dutout)       
--------------------------------------------------------------------------------
113	1.130000e+00	-2.79493e-01	2.440681e-02	
114	1.140000e+00	-2.58348e-01	2.171971e-02	
115	1.150000e+00	-2.38005e-01	1.923986e-02	
116	1.160000e+00	-2.18405e-01	1.695961e-02	
117	1.170000e+00	-1.99516e-01	1.487176e-02	
118	1.180000e+00	-1.81329e-01	1.296930e-02	
119	1.190000e+00	-1.63863e-01	1.124517e-02	
120	1.200000e+00	-1.47151e-01	9.692044e-03	
121	1.210000e+00	-1.31246e-01	8.302148e-03	
122	1.220000e+00	-1.16208e-01	7.067128e-03	
123	1.230000e+00	-1.02103e-01	5.977983e-03	
124	1.240000e+00	-8.89931e-02	5.025062e-03	
125	1.250000e+00	-7.69306e-02	4.198121e-03	
126	1.260000e+00	-6.59531e-02	3.486451e-03	
127	1.270000e+00	-5.60782e-02	2.879059e-03	
128	1.280000e+00	-4.73009e-02	2.364886e-03	
129	1.290000e+00	-3.95929e-02	1.933040e-03	
130	1.300000e+00	-3.29041e-02	1.573028e-03	
131	1.310000e+00	-2.71660e-02	1.274958e-03	
132	1.320000e+00	-2.22965e-02	1.029707e-03	
133	1.330000e+00	-1.82049e-02	8.290276e-04	
134	1.340000e+00	-1.47973e-02	6.656092e-04	
135	1.350000e+00	-1.19812e-02	5.330823e-04	
136	1.360000e+00	-9.66917e-03	4.259855e-04	
137	1.370000e+00	-7.78132e-03	3.396989e-04	
138	1.380000e+00	-6.24663e-03	2.703592e-04	
139	1.390000e+00	-5.00350e-03	2.147664e-04	
140	1.400000e+00	-3.99949e-03	1.702892e-04	
141	1.410000e+00	-3.19061e-03	1.347765e-04	
142	1.420000e+00	-2.54034e-03	1.064770e-04	
143	1.430000e+00	-2.01865e-03	8.396964e-05	
144	1.440000e+00	-1.60095e-03	6.610394e-05	
145	1.450000e+00	-1.26718e-03	5.195062e-05	
146	1.460000e+00	-1.00103e-03	4.076035e-05	
147	1.470000e+00	-7.89249e-04	3.193006e-05	
148	1.480000e+00	-6.21101e-04	2.497537e-05	
149	1.490000e+00	-4.87887e-04	1.950805e-05	
150	1.500000e+00	-3.82578e-04	1.521764e-05	
151	1.510000e+00	-2.99507e-04	1.185649e-05	
152	1.520000e+00	-2.34113e-04	9.227494e-06	
153	1.530000e+00	-1.82736e-04	7.174218e-06	
154	1.540000e+00	-1.42446e-04	5.572774e-06	
155	1.550000e+00	-1.10905e-04	4.325302e-06	
156	1.560000e+00	-8.62536e-05	3.354673e-06	
157	1.570000e+00	-6.70151e-05	2.600230e-06	
158	1.580000e+00	-5.20213e-05	2.014371e-06	
159	1.590000e+00	-4.03500e-05	1.559804e-06	
160	1.600000e+00	-3.12750e-05	1.207371e-06	
161	1.610000e+00	-2.42258e-05	9.343040e-07	
162	1.620000e+00	-1.87551e-05	7.228546e-07	
163	1.630000e+00	-1.45126e-05	5.592029e-07	
164	1.640000e+00	-1.12251e-05	4.326017e-07	
165	1.650000e+00	-8.67905e-06	3.347012e-07	
166	1.660000e+00	-6.70835e-06	2.590207e-07	
167	1.670000e+00	-5.18370e-06	2.005342e-07	
168	1.680000e+00	-4.00463e-06	1.553468e-07	
169	1.690000e+00	-3.09313e-06	1.204417e-07	
170	1.700000e+00	-2.38871e-06	9.348408e-08	

Index   v-sweep         deriv(v(dutout) v(dutout)       
--------------------------------------------------------------------------------
171	1.710000e+00	-1.84447e-06	7.266741e-08	
172	1.720000e+00	-1.42408e-06	5.659466e-08	
173	1.730000e+00	-1.09941e-06	4.418586e-08	
174	1.740000e+00	-8.48718e-07	3.460641e-08	
175	1.750000e+00	-6.55168e-07	2.721149e-08	
176	1.760000e+00	-5.05752e-07	2.150306e-08	
177	1.770000e+00	-3.90417e-07	1.709646e-08	
178	1.780000e+00	-3.01395e-07	1.369473e-08	
179	1.790000e+00	-2.32686e-07	1.106857e-08	
180	1.800000e+00	-1.72827e-07	9.040998e-09	
