                           * implementing ~(a.(b+c))
                           Transient Analysis  Mon Aug 21 19:13:07  2023
--------------------------------------------------------------------------------
Index   time            v(dutout)       
--------------------------------------------------------------------------------
0	0.000000e+00	1.606633e+00	
1	1.000000e-14	1.606644e+00	
2	2.000000e-14	1.606659e+00	
3	4.000000e-14	1.606694e+00	
4	8.000000e-14	1.606782e+00	
5	1.600000e-13	1.606973e+00	
6	3.200000e-13	1.607354e+00	
7	6.400000e-13	1.608107e+00	
8	1.280000e-12	1.609584e+00	
9	2.280000e-12	1.611805e+00	
10	3.280000e-12	1.613920e+00	
11	4.280000e-12	1.615927e+00	
12	5.280000e-12	1.617830e+00	
13	6.280000e-12	1.619645e+00	
14	7.280000e-12	1.621367e+00	
15	8.280000e-12	1.622880e+00	
16	9.280000e-12	1.624066e+00	
17	1.028000e-11	1.624854e+00	
18	1.128000e-11	1.625206e+00	
19	1.228000e-11	1.625098e+00	
20	1.328000e-11	1.624514e+00	
21	1.428000e-11	1.623447e+00	
22	1.528000e-11	1.621903e+00	
23	1.628000e-11	1.619891e+00	
24	1.728000e-11	1.617419e+00	
25	1.828000e-11	1.614417e+00	
26	1.928000e-11	1.610845e+00	
27	2.028000e-11	1.606840e+00	
28	2.128000e-11	1.602502e+00	
29	2.228000e-11	1.597855e+00	
30	2.328000e-11	1.592908e+00	
31	2.428000e-11	1.587663e+00	
32	2.500000e-11	1.583705e+00	
33	2.510000e-11	1.582985e+00	
34	2.530000e-11	1.581518e+00	
35	2.570000e-11	1.578574e+00	
36	2.650000e-11	1.572700e+00	
37	2.750000e-11	1.565360e+00	
38	2.850000e-11	1.558036e+00	
39	2.950000e-11	1.550718e+00	
40	3.050000e-11	1.543416e+00	
41	3.150000e-11	1.536120e+00	
42	3.250000e-11	1.528840e+00	
43	3.350000e-11	1.521568e+00	
44	3.450000e-11	1.514311e+00	
45	3.550000e-11	1.507063e+00	
46	3.650000e-11	1.499829e+00	
47	3.750000e-11	1.492605e+00	
48	3.850000e-11	1.485396e+00	
49	3.950000e-11	1.478196e+00	
50	4.050000e-11	1.471010e+00	
51	4.150000e-11	1.463835e+00	
52	4.250000e-11	1.456673e+00	
53	4.350000e-11	1.449522e+00	
54	4.450000e-11	1.442385e+00	

Index   time            v(dutout)       
--------------------------------------------------------------------------------
55	4.550000e-11	1.435259e+00	
56	4.650000e-11	1.428147e+00	
57	4.750000e-11	1.421045e+00	
58	4.850000e-11	1.413958e+00	
59	4.950000e-11	1.406881e+00	
60	5.050000e-11	1.399818e+00	
61	5.150000e-11	1.392766e+00	
62	5.250000e-11	1.385728e+00	
63	5.350000e-11	1.378701e+00	
64	5.450000e-11	1.371687e+00	
65	5.550000e-11	1.364685e+00	
66	5.650000e-11	1.357696e+00	
67	5.750000e-11	1.350719e+00	
68	5.850000e-11	1.343755e+00	
69	5.950000e-11	1.336802e+00	
70	6.050000e-11	1.329863e+00	
71	6.150000e-11	1.322936e+00	
72	6.250000e-11	1.316021e+00	
73	6.350000e-11	1.309119e+00	
74	6.450000e-11	1.302229e+00	
75	6.550000e-11	1.295352e+00	
76	6.650000e-11	1.288487e+00	
77	6.750000e-11	1.281634e+00	
78	6.850000e-11	1.274794e+00	
79	6.950000e-11	1.267966e+00	
80	7.050000e-11	1.261151e+00	
81	7.150000e-11	1.254348e+00	
82	7.250000e-11	1.247558e+00	
83	7.350000e-11	1.240780e+00	
84	7.450000e-11	1.234014e+00	
85	7.550000e-11	1.227261e+00	
86	7.650000e-11	1.220521e+00	
87	7.750000e-11	1.213792e+00	
88	7.850000e-11	1.207077e+00	
89	7.950000e-11	1.200373e+00	
90	8.050000e-11	1.193682e+00	
91	8.150000e-11	1.187003e+00	
92	8.250000e-11	1.180337e+00	
93	8.350000e-11	1.173683e+00	
94	8.450000e-11	1.167042e+00	
95	8.550000e-11	1.160413e+00	
96	8.650000e-11	1.153797e+00	
97	8.750000e-11	1.147192e+00	
98	8.850000e-11	1.140601e+00	
99	8.950000e-11	1.134021e+00	
100	9.050000e-11	1.127454e+00	
101	9.150000e-11	1.120899e+00	
102	9.250000e-11	1.114357e+00	
103	9.350000e-11	1.107827e+00	
104	9.450000e-11	1.101310e+00	
105	9.550000e-11	1.094805e+00	
106	9.650000e-11	1.088312e+00	
107	9.750000e-11	1.081832e+00	
108	9.850000e-11	1.075364e+00	
109	9.950000e-11	1.068908e+00	
110	1.005000e-10	1.062465e+00	
111	1.015000e-10	1.056034e+00	
112	1.025000e-10	1.049616e+00	

Index   time            v(dutout)       
--------------------------------------------------------------------------------
113	1.035000e-10	1.043210e+00	
114	1.045000e-10	1.036816e+00	
115	1.055000e-10	1.030435e+00	
116	1.065000e-10	1.024066e+00	
117	1.075000e-10	1.017710e+00	
118	1.085000e-10	1.011366e+00	
119	1.095000e-10	1.005034e+00	
120	1.105000e-10	9.987144e-01	
121	1.115000e-10	9.924075e-01	
122	1.125000e-10	9.861129e-01	
123	1.135000e-10	9.798307e-01	
124	1.145000e-10	9.735609e-01	
125	1.155000e-10	9.673036e-01	
126	1.165000e-10	9.610586e-01	
127	1.175000e-10	9.548261e-01	
128	1.185000e-10	9.486060e-01	
129	1.195000e-10	9.423984e-01	
130	1.205000e-10	9.362032e-01	
131	1.215000e-10	9.300204e-01	
132	1.225000e-10	9.238501e-01	
133	1.235000e-10	9.176923e-01	
134	1.245000e-10	9.115470e-01	
135	1.255000e-10	9.054142e-01	
136	1.265000e-10	8.992939e-01	
137	1.275000e-10	8.931862e-01	
138	1.285000e-10	8.870910e-01	
139	1.295000e-10	8.810084e-01	
140	1.305000e-10	8.749383e-01	
141	1.315000e-10	8.688809e-01	
142	1.325000e-10	8.628361e-01	
143	1.335000e-10	8.568040e-01	
144	1.345000e-10	8.507845e-01	
145	1.355000e-10	8.447778e-01	
146	1.365000e-10	8.387838e-01	
147	1.375000e-10	8.328026e-01	
148	1.385000e-10	8.268341e-01	
149	1.395000e-10	8.208786e-01	
150	1.405000e-10	8.149359e-01	
151	1.415000e-10	8.090061e-01	
152	1.425000e-10	8.030893e-01	
153	1.435000e-10	7.971856e-01	
154	1.445000e-10	7.912948e-01	
155	1.455000e-10	7.854172e-01	
156	1.465000e-10	7.795528e-01	
157	1.475000e-10	7.737016e-01	
158	1.485000e-10	7.678637e-01	
159	1.495000e-10	7.620392e-01	
160	1.505000e-10	7.562281e-01	
161	1.515000e-10	7.504306e-01	
162	1.525000e-10	7.446466e-01	
163	1.535000e-10	7.388763e-01	
164	1.545000e-10	7.331198e-01	
165	1.555000e-10	7.273772e-01	
166	1.565000e-10	7.216485e-01	
167	1.575000e-10	7.159340e-01	
168	1.585000e-10	7.102337e-01	
169	1.595000e-10	7.045477e-01	
170	1.605000e-10	6.988762e-01	

Index   time            v(dutout)       
--------------------------------------------------------------------------------
171	1.615000e-10	6.932193e-01	
172	1.625000e-10	6.875772e-01	
173	1.635000e-10	6.819500e-01	
174	1.645000e-10	6.763380e-01	
175	1.655000e-10	6.707412e-01	
176	1.665000e-10	6.651598e-01	
177	1.675000e-10	6.595942e-01	
178	1.685000e-10	6.540444e-01	
179	1.695000e-10	6.485107e-01	
180	1.705000e-10	6.429933e-01	
181	1.715000e-10	6.374924e-01	
182	1.725000e-10	6.320084e-01	
183	1.735000e-10	6.265413e-01	
184	1.745000e-10	6.210915e-01	
185	1.755000e-10	6.156593e-01	
186	1.765000e-10	6.102448e-01	
187	1.775000e-10	6.048483e-01	
188	1.785000e-10	5.994702e-01	
189	1.795000e-10	5.941106e-01	
190	1.805000e-10	5.887699e-01	
191	1.815000e-10	5.834482e-01	
192	1.825000e-10	5.781458e-01	
193	1.835000e-10	5.728631e-01	
194	1.845000e-10	5.676003e-01	
195	1.855000e-10	5.623575e-01	
196	1.865000e-10	5.571352e-01	
197	1.875000e-10	5.519335e-01	
198	1.885000e-10	5.467528e-01	
199	1.895000e-10	5.415933e-01	
200	1.905000e-10	5.364553e-01	
201	1.915000e-10	5.313390e-01	
202	1.925000e-10	5.262448e-01	
203	1.935000e-10	5.211730e-01	
204	1.945000e-10	5.161238e-01	
205	1.955000e-10	5.110976e-01	
206	1.965000e-10	5.060947e-01	
207	1.975000e-10	5.011154e-01	
208	1.985000e-10	4.961601e-01	
209	1.995000e-10	4.912291e-01	
210	2.005000e-10	4.863228e-01	
211	2.015000e-10	4.814415e-01	
212	2.025000e-10	4.765855e-01	
213	2.035000e-10	4.717554e-01	
214	2.045000e-10	4.669515e-01	
215	2.055000e-10	4.621741e-01	
216	2.065000e-10	4.574237e-01	
217	2.075000e-10	4.527006e-01	
218	2.085000e-10	4.480053e-01	
219	2.095000e-10	4.433382e-01	
220	2.105000e-10	4.386997e-01	
221	2.115000e-10	4.340901e-01	
222	2.125000e-10	4.295099e-01	
223	2.135000e-10	4.249595e-01	
224	2.145000e-10	4.204392e-01	
225	2.155000e-10	4.159494e-01	
226	2.165000e-10	4.114905e-01	
227	2.175000e-10	4.070628e-01	
228	2.185000e-10	4.026667e-01	

Index   time            v(dutout)       
--------------------------------------------------------------------------------
229	2.195000e-10	3.983024e-01	
230	2.205000e-10	3.939702e-01	
231	2.215000e-10	3.896705e-01	
232	2.225000e-10	3.854034e-01	
233	2.235000e-10	3.811693e-01	
234	2.245000e-10	3.769683e-01	
235	2.255000e-10	3.728006e-01	
236	2.265000e-10	3.686664e-01	
237	2.275000e-10	3.645659e-01	
238	2.285000e-10	3.604991e-01	
239	2.295000e-10	3.564662e-01	
240	2.305000e-10	3.524674e-01	
241	2.315000e-10	3.485026e-01	
242	2.325000e-10	3.445719e-01	
243	2.335000e-10	3.406754e-01	
244	2.345000e-10	3.368130e-01	
245	2.355000e-10	3.329849e-01	
246	2.365000e-10	3.291910e-01	
247	2.375000e-10	3.254312e-01	
248	2.385000e-10	3.217056e-01	
249	2.395000e-10	3.180141e-01	
250	2.405000e-10	3.143566e-01	
251	2.415000e-10	3.107331e-01	
252	2.425000e-10	3.071435e-01	
253	2.435000e-10	3.035878e-01	
254	2.445000e-10	3.000657e-01	
255	2.455000e-10	2.965773e-01	
256	2.465000e-10	2.931225e-01	
257	2.475000e-10	2.897010e-01	
258	2.485000e-10	2.863128e-01	
259	2.495000e-10	2.829578e-01	
260	2.505000e-10	2.796358e-01	
261	2.515000e-10	2.763467e-01	
262	2.525000e-10	2.730903e-01	
263	2.535000e-10	2.698665e-01	
264	2.545000e-10	2.666752e-01	
265	2.555000e-10	2.635161e-01	
266	2.565000e-10	2.603892e-01	
267	2.575000e-10	2.572943e-01	
268	2.585000e-10	2.542311e-01	
269	2.595000e-10	2.511996e-01	
270	2.605000e-10	2.481995e-01	
271	2.615000e-10	2.452307e-01	
272	2.625000e-10	2.422930e-01	
273	2.635000e-10	2.393863e-01	
274	2.645000e-10	2.365102e-01	
275	2.655000e-10	2.336648e-01	
276	2.665000e-10	2.308497e-01	
277	2.675000e-10	2.280648e-01	
278	2.685000e-10	2.253099e-01	
279	2.695000e-10	2.225847e-01	
280	2.705000e-10	2.198892e-01	
281	2.715000e-10	2.172231e-01	
282	2.725000e-10	2.145862e-01	
283	2.735000e-10	2.119784e-01	
284	2.745000e-10	2.093994e-01	
285	2.755000e-10	2.068489e-01	
286	2.765000e-10	2.043270e-01	

Index   time            v(dutout)       
--------------------------------------------------------------------------------
287	2.775000e-10	2.018332e-01	
288	2.785000e-10	1.993674e-01	
289	2.795000e-10	1.969295e-01	
290	2.805000e-10	1.945192e-01	
291	2.815000e-10	1.921363e-01	
292	2.825000e-10	1.897806e-01	
293	2.835000e-10	1.874519e-01	
294	2.845000e-10	1.851499e-01	
295	2.855000e-10	1.828746e-01	
296	2.865000e-10	1.806257e-01	
297	2.875000e-10	1.784029e-01	
298	2.885000e-10	1.762060e-01	
299	2.895000e-10	1.740350e-01	
300	2.905000e-10	1.718894e-01	
301	2.915000e-10	1.697693e-01	
302	2.925000e-10	1.676742e-01	
303	2.935000e-10	1.656041e-01	
304	2.945000e-10	1.635586e-01	
305	2.955000e-10	1.615377e-01	
306	2.965000e-10	1.595411e-01	
307	2.975000e-10	1.575685e-01	
308	2.985000e-10	1.556199e-01	
309	2.995000e-10	1.536949e-01	
310	3.005000e-10	1.517933e-01	
311	3.015000e-10	1.499150e-01	
312	3.025000e-10	1.480598e-01	
313	3.035000e-10	1.462274e-01	
314	3.045000e-10	1.444176e-01	
315	3.055000e-10	1.426303e-01	
316	3.065000e-10	1.408651e-01	
317	3.075000e-10	1.391220e-01	
318	3.085000e-10	1.374007e-01	
319	3.095000e-10	1.357010e-01	
320	3.105000e-10	1.340227e-01	
321	3.115000e-10	1.323656e-01	
322	3.125000e-10	1.307295e-01	
323	3.135000e-10	1.291142e-01	
324	3.145000e-10	1.275194e-01	
325	3.155000e-10	1.259451e-01	
326	3.165000e-10	1.243909e-01	
327	3.175000e-10	1.228568e-01	
328	3.185000e-10	1.213424e-01	
329	3.195000e-10	1.198476e-01	
330	3.205000e-10	1.183723e-01	
331	3.215000e-10	1.169161e-01	
332	3.225000e-10	1.154789e-01	
333	3.235000e-10	1.140606e-01	
334	3.245000e-10	1.126609e-01	
335	3.255000e-10	1.112796e-01	
336	3.265000e-10	1.099165e-01	
337	3.275000e-10	1.085715e-01	
338	3.285000e-10	1.072443e-01	
339	3.295000e-10	1.059348e-01	
340	3.305000e-10	1.046428e-01	
341	3.315000e-10	1.033681e-01	
342	3.325000e-10	1.021105e-01	
343	3.335000e-10	1.008699e-01	
344	3.345000e-10	9.964594e-02	

Index   time            v(dutout)       
--------------------------------------------------------------------------------
345	3.355000e-10	9.843858e-02	
346	3.365000e-10	9.724760e-02	
347	3.375000e-10	9.607283e-02	
348	3.385000e-10	9.491407e-02	
349	3.395000e-10	9.377117e-02	
350	3.405000e-10	9.264393e-02	
351	3.415000e-10	9.153219e-02	
352	3.425000e-10	9.043577e-02	
353	3.435000e-10	8.935450e-02	
354	3.445000e-10	8.828820e-02	
355	3.455000e-10	8.723671e-02	
356	3.465000e-10	8.619985e-02	
357	3.475000e-10	8.517747e-02	
358	3.485000e-10	8.416938e-02	
359	3.495000e-10	8.317542e-02	
360	3.505000e-10	8.219543e-02	
361	3.515000e-10	8.122925e-02	
362	3.525000e-10	8.027671e-02	
363	3.535000e-10	7.933765e-02	
364	3.545000e-10	7.841191e-02	
365	3.555000e-10	7.749933e-02	
366	3.565000e-10	7.659976e-02	
367	3.575000e-10	7.571303e-02	
368	3.585000e-10	7.483899e-02	
369	3.595000e-10	7.397749e-02	
370	3.605000e-10	7.312837e-02	
371	3.615000e-10	7.229149e-02	
372	3.625000e-10	7.146668e-02	
373	3.635000e-10	7.065380e-02	
374	3.645000e-10	6.985271e-02	
375	3.655000e-10	6.906325e-02	
376	3.665000e-10	6.828528e-02	
377	3.675000e-10	6.751865e-02	
378	3.685000e-10	6.676322e-02	
379	3.695000e-10	6.601885e-02	
380	3.705000e-10	6.528540e-02	
381	3.715000e-10	6.456273e-02	
382	3.725000e-10	6.385069e-02	
383	3.735000e-10	6.314915e-02	
384	3.745000e-10	6.245798e-02	
385	3.755000e-10	6.177704e-02	
386	3.765000e-10	6.110619e-02	
387	3.775000e-10	6.044531e-02	
388	3.785000e-10	5.979426e-02	
389	3.795000e-10	5.915291e-02	
390	3.805000e-10	5.852113e-02	
391	3.815000e-10	5.789880e-02	
